datetime,Features,Label
2017-05-16 20:24:00,"['E25', 'E12', 'E7', 'E21', 'E34', 'E35', 'E27', 'E25', 'E25', 'E34', 'E35', 'E27', 'E28', 'E25', 'E41', 'E32', 'E30', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E13', 'E25', 'E42', 'E36', 'E29', 'E25', 'E33', 'E26', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E22', 'E20', 'E7', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E42', 'E36', 'E29', 'E25', 'E33', 'E26', 'E39', 'E42', 'E36', 'E37', 'E25']",Success
2017-05-16 20:25:00,"['E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E23', 'E25', 'E25', 'E25', 'E28', 'E25', 'E25', 'E41', 'E32', 'E30', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E22', 'E20', 'E27', 'E7', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E7', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E24', 'E11', 'E34', 'E35', 'E8', 'E25', 'E25', 'E27', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E22', 'E20', 'E25', 'E7', 'E25', 'E25', 'E25']",Success
2017-05-16 20:26:00,"['E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E34', 'E35', 'E25', 'E27', 'E25', 'E28', 'E41', 'E32', 'E30', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E42', 'E36', 'E29', 'E33', 'E26', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E43', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E34', 'E35', 'E9', 'E15', 'E25', 'E7', 'E21', 'E12', 'E27', 'E7', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E42', 'E36', 'E37', 'E25', 'E39', 'E33', 'E26']",Success
2017-05-16 20:27:00,"['E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E28', 'E25', 'E41', 'E32', 'E25', 'E30', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E25', 'E12', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E42', 'E36', 'E37', 'E33', 'E26', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25']",Success
2017-05-16 20:28:00,"['E25', 'E25', 'E25', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E34', 'E35', 'E12', 'E27', 'E25', 'E25', 'E28', 'E41', 'E32', 'E30', 'E34', 'E35', 'E27', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E42', 'E36', 'E29', 'E33', 'E26', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E39', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25']",Success
2017-05-16 20:29:00,"['E4', 'E5', 'E34', 'E35', 'E14', 'E27', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E28', 'E3', 'E25', 'E25', 'E23', 'E41', 'E32', 'E30', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E22', 'E20', 'E7', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E24', 'E25', 'E11', 'E8', 'E25', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25']",Success
2017-05-16 20:30:00,"['E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E28', 'E25', 'E41', 'E32', 'E30', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E34', 'E35', 'E27', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E29', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E7', 'E12', 'E25', 'E25']",Success
2017-05-16 20:31:00,"['E39', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E42', 'E36', 'E29', 'E25', 'E33', 'E26', 'E42', 'E36', 'E37', 'E28', 'E41', 'E32', 'E30', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E22', 'E20', 'E34', 'E35', 'E7', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E34', 'E35', 'E4', 'E5', 'E5', 'E14', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E29', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3']",Success
2017-05-16 20:32:00,"['E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E22', 'E25', 'E20', 'E7', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E28', 'E41', 'E32', 'E30', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E25', 'E11', 'E8', 'E25', 'E25', 'E4', 'E5', 'E14', 'E13', 'E25', 'E25', 'E42', 'E36', 'E37', 'E33', 'E26', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E22', 'E27', 'E20', 'E7', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25']",Success
2017-05-16 20:33:00,"['E34', 'E35', 'E27', 'E25', 'E25', 'E40', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E34', 'E35', 'E27', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E37', 'E28', 'E41', 'E32', 'E30', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E22', 'E20', 'E7', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E34', 'E35', 'E8', 'E25', 'E27', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E29']",Success
2017-05-16 20:34:00,"['E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E28', 'E25', 'E41', 'E32', 'E25', 'E30', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E25', 'E7', 'E21', 'E12', 'E34', 'E35', 'E27', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E42', 'E36', 'E29', 'E33', 'E26', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E22', 'E25', 'E20', 'E7']",Success
2017-05-16 20:35:00,"['E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E40', 'E34', 'E35', 'E27', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E25', 'E11', 'E25', 'E25', 'E8', 'E25', 'E4', 'E5', 'E34', 'E35', 'E14', 'E27', 'E25', 'E13', 'E25', 'E33', 'E26', 'E28', 'E41', 'E32', 'E30', 'E42', 'E36', 'E29', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E13', 'E25']",Success
2017-05-16 20:36:00,"['E25', 'E42', 'E36', 'E37', 'E33', 'E26', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E28', 'E41', 'E32', 'E30', 'E25', 'E25', 'E25', 'E25', 'E22', 'E20', 'E7', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E42', 'E36', 'E29', 'E25', 'E33', 'E26', 'E42', 'E36', 'E37', 'E26', 'E25', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25']",Success
2017-05-16 20:37:00,"['E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E22', 'E25', 'E20', 'E7', 'E25', 'E25', 'E40', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E7', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E34', 'E35', 'E27', 'E4', 'E5', 'E14', 'E25', 'E13', 'E28', 'E25', 'E41', 'E32', 'E30', 'E33', 'E26', 'E42', 'E36', 'E29', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25']",Success
2017-05-16 20:38:00,"['E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E25', 'E11', 'E8', 'E25', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E42', 'E36', 'E29', 'E33', 'E26', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E28', 'E41', 'E32', 'E30', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E34', 'E35', 'E25', 'E27', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E42', 'E36', 'E37', 'E33', 'E26', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E25', 'E2', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25']",Success
2017-05-16 20:39:00,"['E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E22', 'E20', 'E25', 'E7', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E40', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E28', 'E25', 'E25', 'E25', 'E41', 'E32', 'E30', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E34', 'E35', 'E27', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E29', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E22', 'E20', 'E7', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E31', 'E26', 'E25', 'E21', 'E9', 'E15', 'E21', 'E12', 'E25', 'E25', 'E25']",Success
2017-05-16 20:40:00,"['E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E24', 'E11', 'E25', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E29', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E28', 'E25', 'E41', 'E32', 'E25', 'E30', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E12', 'E7', 'E21', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E34', 'E35', 'E25', 'E25', 'E27', 'E25', 'E25', 'E25', 'E24', 'E25', 'E11', 'E8', 'E25', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E29', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25']",Success
2017-05-16 20:41:00,"['E3', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E40', 'E22', 'E20', 'E7', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E31', 'E26', 'E21', 'E27', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E28', 'E41', 'E32', 'E30', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E8', 'E25', 'E25', 'E4', 'E5', 'E14', 'E13', 'E25', 'E42', 'E36', 'E37', 'E25', 'E33', 'E26', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25']",Success
2017-05-16 20:42:00,"['E25', 'E34', 'E35', 'E27', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E25', 'E12', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E25', 'E25', 'E11', 'E25', 'E25', 'E8', 'E25', 'E4', 'E5', 'E34', 'E35', 'E14', 'E27', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E29', 'E42', 'E36', 'E37', 'E26', 'E25', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E3', 'E25', 'E25', 'E23', 'E28', 'E41', 'E32', 'E30', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E27', 'E25', 'E25', 'E25', 'E34', 'E35', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E27', 'E25', 'E25', 'E25', 'E25', 'E24', 'E25', 'E11', 'E8', 'E25', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E33', 'E26', 'E42', 'E36', 'E37']",Success
2017-05-16 20:43:00,"['E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E40', 'E25', 'E25', 'E22', 'E20', 'E7', 'E25', 'E25', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E31', 'E26', 'E21', 'E9', 'E15', 'E7', 'E21', 'E12', 'E25', 'E34', 'E35', 'E27', 'E25', 'E28', 'E41', 'E32', 'E30', 'E34', 'E35', 'E27', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E24', 'E11', 'E25', 'E8', 'E25', 'E4', 'E5', 'E14', 'E25', 'E13', 'E25', 'E42', 'E36', 'E29', 'E33', 'E26', 'E42', 'E36', 'E37', 'E26', 'E25', 'E1', 'E17', 'E10', 'E16', 'E6', 'E18', 'E19', 'E2', 'E25', 'E25', 'E3', 'E25', 'E25', 'E23', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E25', 'E22', 'E20', 'E25', 'E7']",Success
